Vardas              Pavarde             Galutinis      
Vardas95156         Pavarde95156        6.71
Vardas95158         Pavarde95158        6.20
Vardas95160         Pavarde95160        6.13
Vardas95161         Pavarde95161        6.84
Vardas95162         Pavarde95162        5.60
Vardas95163         Pavarde95163        5.56
Vardas95167         Pavarde95167        7.09
Vardas95169         Pavarde95169        7.53
Vardas95170         Pavarde95170        6.03
Vardas95172         Pavarde95172        5.95
Vardas95175         Pavarde95175        7.64
Vardas95176         Pavarde95176        6.84
Vardas95178         Pavarde95178        8.08
Vardas95180         Pavarde95180        7.11
Vardas95183         Pavarde95183        6.16
Vardas95185         Pavarde95185        7.09
Vardas95187         Pavarde95187        6.49
Vardas95188         Pavarde95188        7.31
Vardas95189         Pavarde95189        8.64
Vardas95193         Pavarde95193        6.01
Vardas95194         Pavarde95194        5.93
Vardas95195         Pavarde95195        8.43
Vardas95196         Pavarde95196        8.13
Vardas95199         Pavarde95199        8.24
Vardas95200         Pavarde95200        5.09
Vardas95203         Pavarde95203        7.61
Vardas95204         Pavarde95204        6.56
Vardas95207         Pavarde95207        5.40
Vardas95209         Pavarde95209        7.67
Vardas95210         Pavarde95210        8.08
Vardas95212         Pavarde95212        7.88
Vardas95213         Pavarde95213        6.33
Vardas95215         Pavarde95215        8.29
Vardas95216         Pavarde95216        6.57
Vardas95217         Pavarde95217        7.63
Vardas95218         Pavarde95218        8.91
Vardas95222         Pavarde95222        5.40
Vardas95223         Pavarde95223        6.33
Vardas95225         Pavarde95225        5.13
Vardas95226         Pavarde95226        6.95
Vardas95227         Pavarde95227        6.52
Vardas95228         Pavarde95228        5.44
Vardas95229         Pavarde95229        8.37
Vardas95230         Pavarde95230        5.71
Vardas95231         Pavarde95231        6.15
Vardas95232         Pavarde95232        5.60
Vardas95233         Pavarde95233        7.48
Vardas95234         Pavarde95234        5.24
Vardas95236         Pavarde95236        8.40
Vardas95238         Pavarde95238        5.99
Vardas95239         Pavarde95239        8.16
Vardas95241         Pavarde95241        6.93
Vardas95242         Pavarde95242        6.29
Vardas95243         Pavarde95243        5.79
Vardas95246         Pavarde95246        5.68
Vardas95247         Pavarde95247        6.80
Vardas95248         Pavarde95248        7.99
Vardas95249         Pavarde95249        7.15
Vardas95251         Pavarde95251        5.97
Vardas95252         Pavarde95252        5.87
Vardas95253         Pavarde95253        6.49
Vardas95254         Pavarde95254        8.25
Vardas95256         Pavarde95256        5.21
Vardas95257         Pavarde95257        5.36
Vardas95258         Pavarde95258        8.24
Vardas95260         Pavarde95260        6.17
Vardas95261         Pavarde95261        6.93
Vardas95263         Pavarde95263        5.65
Vardas95264         Pavarde95264        7.77
Vardas95265         Pavarde95265        5.99
Vardas95267         Pavarde95267        7.04
Vardas95268         Pavarde95268        5.84
Vardas95271         Pavarde95271        6.69
Vardas95272         Pavarde95272        7.97
Vardas95274         Pavarde95274        7.36
Vardas95275         Pavarde95275        7.29
Vardas95276         Pavarde95276        6.77
Vardas95280         Pavarde95280        8.19
Vardas95281         Pavarde95281        7.48
Vardas95282         Pavarde95282        7.51
Vardas95283         Pavarde95283        7.59
Vardas95285         Pavarde95285        5.13
Vardas95286         Pavarde95286        5.76
Vardas95289         Pavarde95289        5.60
Vardas95292         Pavarde95292        6.91
Vardas95295         Pavarde95295        6.67
Vardas95296         Pavarde95296        7.48
Vardas95298         Pavarde95298        5.68
Vardas95299         Pavarde95299        6.23
Vardas95301         Pavarde95301        5.79
Vardas95302         Pavarde95302        7.83
Vardas95303         Pavarde95303        7.61
Vardas95304         Pavarde95304        6.49
Vardas95305         Pavarde95305        7.97
Vardas95306         Pavarde95306        5.37
Vardas95307         Pavarde95307        6.93
Vardas95309         Pavarde95309        7.19
Vardas95311         Pavarde95311        6.93
Vardas95313         Pavarde95313        5.69
Vardas95314         Pavarde95314        5.47
Vardas95315         Pavarde95315        6.11
Vardas95317         Pavarde95317        6.72
Vardas95318         Pavarde95318        6.11
Vardas95319         Pavarde95319        6.99
Vardas95321         Pavarde95321        8.24
Vardas95322         Pavarde95322        6.36
Vardas95326         Pavarde95326        5.68
Vardas95328         Pavarde95328        6.52
Vardas95330         Pavarde95330        7.01
Vardas95331         Pavarde95331        5.64
Vardas95332         Pavarde95332        7.89
Vardas95335         Pavarde95335        8.45
Vardas95339         Pavarde95339        5.32
Vardas95341         Pavarde95341        6.80
Vardas95343         Pavarde95343        5.60
Vardas95345         Pavarde95345        5.11
Vardas95347         Pavarde95347        7.99
Vardas95349         Pavarde95349        6.04
Vardas95351         Pavarde95351        6.99
Vardas95352         Pavarde95352        7.67
Vardas95353         Pavarde95353        6.28
Vardas95354         Pavarde95354        6.88
Vardas95355         Pavarde95355        7.56
Vardas95356         Pavarde95356        7.79
Vardas95357         Pavarde95357        5.40
Vardas95359         Pavarde95359        8.21
Vardas95360         Pavarde95360        7.48
Vardas95361         Pavarde95361        5.45
Vardas95362         Pavarde95362        5.37
Vardas95363         Pavarde95363        7.99
Vardas95364         Pavarde95364        7.07
Vardas95366         Pavarde95366        6.08
Vardas95367         Pavarde95367        5.79
Vardas95369         Pavarde95369        7.27
Vardas95370         Pavarde95370        5.11
Vardas95371         Pavarde95371        8.56
Vardas95372         Pavarde95372        5.11
Vardas95373         Pavarde95373        7.24
Vardas95374         Pavarde95374        6.44
Vardas95375         Pavarde95375        8.13
Vardas95376         Pavarde95376        6.75
Vardas95377         Pavarde95377        6.09
Vardas95379         Pavarde95379        6.39
Vardas95381         Pavarde95381        7.84
Vardas95385         Pavarde95385        7.97
Vardas95386         Pavarde95386        7.29
Vardas95387         Pavarde95387        7.44
Vardas95388         Pavarde95388        5.01
Vardas95389         Pavarde95389        5.23
Vardas95390         Pavarde95390        5.97
Vardas95391         Pavarde95391        5.16
Vardas95392         Pavarde95392        6.52
Vardas95393         Pavarde95393        6.23
Vardas95395         Pavarde95395        5.60
Vardas95396         Pavarde95396        7.25
Vardas95398         Pavarde95398        7.48
Vardas95399         Pavarde95399        6.93
Vardas95400         Pavarde95400        5.73
Vardas95402         Pavarde95402        7.39
Vardas95405         Pavarde95405        5.76
Vardas95408         Pavarde95408        8.16
Vardas95410         Pavarde95410        7.95
Vardas95411         Pavarde95411        8.08
Vardas95414         Pavarde95414        6.15
Vardas95416         Pavarde95416        7.57
Vardas95419         Pavarde95419        7.80
Vardas95420         Pavarde95420        6.04
Vardas95421         Pavarde95421        5.37
Vardas95422         Pavarde95422        5.24
Vardas95425         Pavarde95425        6.12
Vardas95427         Pavarde95427        7.43
Vardas95428         Pavarde95428        8.59
Vardas95430         Pavarde95430        5.16
Vardas95433         Pavarde95433        6.32
Vardas95435         Pavarde95435        8.32
Vardas95436         Pavarde95436        6.23
Vardas95437         Pavarde95437        5.73
Vardas95438         Pavarde95438        6.39
Vardas95439         Pavarde95439        5.53
Vardas95440         Pavarde95440        7.48
Vardas95441         Pavarde95441        5.08
Vardas95442         Pavarde95442        7.64
Vardas95443         Pavarde95443        5.95
Vardas95444         Pavarde95444        5.19
Vardas95445         Pavarde95445        7.57
Vardas95446         Pavarde95446        6.20
Vardas95449         Pavarde95449        7.27
Vardas95451         Pavarde95451        6.37
Vardas95452         Pavarde95452        8.27
Vardas95454         Pavarde95454        7.15
Vardas95456         Pavarde95456        7.81
Vardas95459         Pavarde95459        6.39
Vardas95461         Pavarde95461        8.01
Vardas95463         Pavarde95463        6.61
Vardas95466         Pavarde95466        5.19
Vardas95467         Pavarde95467        6.99
Vardas95468         Pavarde95468        6.68
Vardas95469         Pavarde95469        5.95
Vardas95470         Pavarde95470        6.17
Vardas95471         Pavarde95471        6.80
Vardas95472         Pavarde95472        7.24
Vardas95473         Pavarde95473        8.40
Vardas95474         Pavarde95474        7.51
Vardas95475         Pavarde95475        8.53
Vardas95476         Pavarde95476        5.65
Vardas95477         Pavarde95477        7.80
Vardas95479         Pavarde95479        6.96
Vardas95480         Pavarde95480        7.87
Vardas95481         Pavarde95481        7.45
Vardas95482         Pavarde95482        5.29
Vardas95485         Pavarde95485        5.49
Vardas95487         Pavarde95487        6.33
Vardas95488         Pavarde95488        6.35
Vardas95489         Pavarde95489        5.36
Vardas95490         Pavarde95490        6.77
Vardas95491         Pavarde95491        7.45
Vardas95492         Pavarde95492        5.85
Vardas95493         Pavarde95493        7.85
Vardas95494         Pavarde95494        8.05
Vardas95495         Pavarde95495        6.12
Vardas95496         Pavarde95496        6.93
Vardas95497         Pavarde95497        5.28
Vardas95500         Pavarde95500        7.91
Vardas95501         Pavarde95501        6.05
Vardas95502         Pavarde95502        5.45
Vardas95504         Pavarde95504        5.63
Vardas95505         Pavarde95505        7.12
Vardas95506         Pavarde95506        5.55
Vardas95507         Pavarde95507        5.43
Vardas95508         Pavarde95508        5.76
Vardas95514         Pavarde95514        7.13
Vardas95516         Pavarde95516        5.97
Vardas95517         Pavarde95517        7.63
Vardas95519         Pavarde95519        6.04
Vardas95521         Pavarde95521        5.61
Vardas95522         Pavarde95522        5.16
Vardas95525         Pavarde95525        6.41
Vardas95527         Pavarde95527        8.16
Vardas95529         Pavarde95529        7.01
Vardas95531         Pavarde95531        6.28
Vardas95532         Pavarde95532        8.04
Vardas95533         Pavarde95533        5.76
Vardas95535         Pavarde95535        8.16
Vardas95541         Pavarde95541        6.20
Vardas95545         Pavarde95545        7.07
Vardas95546         Pavarde95546        5.61
Vardas95547         Pavarde95547        5.97
Vardas95548         Pavarde95548        7.17
Vardas95549         Pavarde95549        8.03
Vardas95550         Pavarde95550        6.57
Vardas95552         Pavarde95552        6.77
Vardas95553         Pavarde95553        5.24
Vardas95554         Pavarde95554        6.91
Vardas95555         Pavarde95555        7.59
Vardas95556         Pavarde95556        7.21
Vardas95559         Pavarde95559        8.00
Vardas95560         Pavarde95560        6.99
Vardas95561         Pavarde95561        8.00
Vardas95563         Pavarde95563        7.37
Vardas95566         Pavarde95566        6.41
Vardas95567         Pavarde95567        6.35
Vardas95569         Pavarde95569        8.43
Vardas95571         Pavarde95571        6.65
Vardas95572         Pavarde95572        8.11
Vardas95575         Pavarde95575        6.44
