Vardas              Pavarde             Galutinis      
Vardas48844         Pavarde48844        3.93
Vardas48846         Pavarde48846        4.43
Vardas48849         Pavarde48849        3.85
Vardas48850         Pavarde48850        4.17
Vardas48852         Pavarde48852        4.27
Vardas48855         Pavarde48855        4.53
Vardas48857         Pavarde48857        3.20
Vardas48859         Pavarde48859        3.08
Vardas48861         Pavarde48861        3.83
Vardas48862         Pavarde48862        4.04
Vardas48864         Pavarde48864        4.56
Vardas48866         Pavarde48866        2.97
Vardas48867         Pavarde48867        3.24
Vardas48871         Pavarde48871        4.91
Vardas48872         Pavarde48872        2.47
Vardas48878         Pavarde48878        3.63
Vardas48880         Pavarde48880        4.24
Vardas48882         Pavarde48882        3.60
Vardas48883         Pavarde48883        4.97
Vardas48884         Pavarde48884        4.53
Vardas48888         Pavarde48888        3.68
Vardas48890         Pavarde48890        2.71
Vardas48893         Pavarde48893        4.81
Vardas48894         Pavarde48894        3.44
Vardas48895         Pavarde48895        4.48
Vardas48899         Pavarde48899        4.85
Vardas48900         Pavarde48900        2.33
Vardas48902         Pavarde48902        3.81
Vardas48907         Pavarde48907        2.65
Vardas48911         Pavarde48911        4.75
Vardas48912         Pavarde48912        4.77
Vardas48919         Pavarde48919        2.60
Vardas48920         Pavarde48920        2.91
Vardas48922         Pavarde48922        3.76
Vardas48924         Pavarde48924        3.77
Vardas48925         Pavarde48925        4.96
Vardas48931         Pavarde48931        2.95
Vardas48932         Pavarde48932        4.53
Vardas48934         Pavarde48934        3.12
Vardas48940         Pavarde48940        3.81
Vardas48950         Pavarde48950        4.88
Vardas48951         Pavarde48951        3.28
Vardas48953         Pavarde48953        4.48
Vardas48956         Pavarde48956        3.71
Vardas48959         Pavarde48959        3.39
Vardas48960         Pavarde48960        4.29
Vardas48961         Pavarde48961        4.64
Vardas48962         Pavarde48962        3.39
Vardas48963         Pavarde48963        3.71
Vardas48964         Pavarde48964        4.85
Vardas48968         Pavarde48968        4.23
Vardas48970         Pavarde48970        3.77
Vardas48975         Pavarde48975        3.28
Vardas48978         Pavarde48978        4.19
Vardas48980         Pavarde48980        2.65
Vardas48982         Pavarde48982        3.24
Vardas48984         Pavarde48984        2.93
Vardas48985         Pavarde48985        4.63
Vardas48986         Pavarde48986        4.45
Vardas48989         Pavarde48989        4.83
Vardas48993         Pavarde48993        4.25
Vardas48994         Pavarde48994        4.28
Vardas48995         Pavarde48995        4.51
Vardas48997         Pavarde48997        3.83
Vardas48998         Pavarde48998        2.89
Vardas49003         Pavarde49003        2.39
Vardas49004         Pavarde49004        2.47
Vardas49005         Pavarde49005        2.89
Vardas49012         Pavarde49012        4.80
Vardas49014         Pavarde49014        4.07
Vardas49015         Pavarde49015        3.31
Vardas49017         Pavarde49017        2.55
Vardas49018         Pavarde49018        4.33
Vardas49019         Pavarde49019        3.71
Vardas49021         Pavarde49021        4.61
Vardas49024         Pavarde49024        3.68
Vardas49026         Pavarde49026        4.76
Vardas49028         Pavarde49028        4.05
Vardas49031         Pavarde49031        4.43
Vardas49032         Pavarde49032        2.91
Vardas49034         Pavarde49034        3.85
Vardas49039         Pavarde49039        3.96
Vardas49042         Pavarde49042        2.44
Vardas49047         Pavarde49047        3.16
Vardas49050         Pavarde49050        4.23
Vardas49054         Pavarde49054        2.47
Vardas49055         Pavarde49055        2.57
Vardas49056         Pavarde49056        3.73
Vardas49057         Pavarde49057        3.88
Vardas49058         Pavarde49058        3.57
Vardas49059         Pavarde49059        3.28
Vardas49060         Pavarde49060        2.04
Vardas49061         Pavarde49061        3.73
Vardas49063         Pavarde49063        3.20
Vardas49066         Pavarde49066        3.32
Vardas49068         Pavarde49068        4.40
Vardas49069         Pavarde49069        4.85
Vardas49073         Pavarde49073        4.40
Vardas49074         Pavarde49074        2.79
Vardas49075         Pavarde49075        4.23
Vardas49077         Pavarde49077        4.08
Vardas49079         Pavarde49079        3.12
Vardas49080         Pavarde49080        2.81
Vardas49083         Pavarde49083        3.01
Vardas49086         Pavarde49086        4.83
Vardas49088         Pavarde49088        4.11
Vardas49089         Pavarde49089        4.56
Vardas49094         Pavarde49094        3.04
Vardas49095         Pavarde49095        4.15
Vardas49099         Pavarde49099        3.96
Vardas49104         Pavarde49104        4.25
Vardas49109         Pavarde49109        2.89
Vardas49111         Pavarde49111        2.85
Vardas49112         Pavarde49112        3.77
Vardas49114         Pavarde49114        4.25
Vardas49124         Pavarde49124        4.87
Vardas49128         Pavarde49128        3.65
Vardas49130         Pavarde49130        2.60
Vardas49131         Pavarde49131        3.49
Vardas49137         Pavarde49137        4.11
Vardas49141         Pavarde49141        3.32
Vardas49144         Pavarde49144        4.77
Vardas49146         Pavarde49146        3.96
Vardas49147         Pavarde49147        4.09
Vardas49149         Pavarde49149        2.39
Vardas49151         Pavarde49151        4.23
Vardas49152         Pavarde49152        3.88
Vardas49159         Pavarde49159        4.12
Vardas49161         Pavarde49161        3.25
Vardas49162         Pavarde49162        4.75
Vardas49164         Pavarde49164        3.39
Vardas49170         Pavarde49170        4.04
Vardas49171         Pavarde49171        2.55
Vardas49172         Pavarde49172        3.12
Vardas49173         Pavarde49173        3.44
Vardas49175         Pavarde49175        4.41
Vardas49176         Pavarde49176        2.97
Vardas49179         Pavarde49179        4.51
Vardas49180         Pavarde49180        4.51
Vardas49181         Pavarde49181        3.33
Vardas49182         Pavarde49182        2.76
Vardas49183         Pavarde49183        4.12
Vardas49185         Pavarde49185        3.45
Vardas49191         Pavarde49191        4.77
Vardas49193         Pavarde49193        3.44
Vardas49194         Pavarde49194        4.77
Vardas49195         Pavarde49195        2.71
Vardas49196         Pavarde49196        4.56
Vardas49200         Pavarde49200        2.87
Vardas49202         Pavarde49202        2.65
Vardas49203         Pavarde49203        3.73
Vardas49204         Pavarde49204        4.41
Vardas49206         Pavarde49206        2.55
Vardas49208         Pavarde49208        2.65
Vardas49209         Pavarde49209        3.13
Vardas49211         Pavarde49211        4.75
Vardas49212         Pavarde49212        4.91
Vardas49216         Pavarde49216        2.76
Vardas49217         Pavarde49217        2.97
Vardas49221         Pavarde49221        4.17
Vardas49222         Pavarde49222        4.29
Vardas49227         Pavarde49227        2.65
Vardas49229         Pavarde49229        4.25
Vardas49230         Pavarde49230        3.37
Vardas49233         Pavarde49233        3.03
Vardas49234         Pavarde49234        2.36
Vardas49235         Pavarde49235        3.53
Vardas49237         Pavarde49237        3.13
Vardas49242         Pavarde49242        3.37
Vardas49248         Pavarde49248        4.36
Vardas49250         Pavarde49250        4.73
Vardas49251         Pavarde49251        4.23
Vardas49253         Pavarde49253        3.92
Vardas49256         Pavarde49256        2.96
Vardas49257         Pavarde49257        2.83
Vardas49259         Pavarde49259        3.41
Vardas49263         Pavarde49263        3.92
Vardas49264         Pavarde49264        4.27
Vardas49266         Pavarde49266        2.84
Vardas49267         Pavarde49267        4.43
Vardas49268         Pavarde49268        4.79
Vardas49274         Pavarde49274        4.03
Vardas49276         Pavarde49276        4.24
Vardas49278         Pavarde49278        4.35
Vardas49279         Pavarde49279        2.52
Vardas49281         Pavarde49281        3.44
Vardas49287         Pavarde49287        3.89
Vardas49290         Pavarde49290        4.35
Vardas49292         Pavarde49292        2.84
Vardas49293         Pavarde49293        3.57
Vardas49294         Pavarde49294        2.39
Vardas49296         Pavarde49296        3.00
Vardas49298         Pavarde49298        4.35
Vardas49299         Pavarde49299        3.11
Vardas49302         Pavarde49302        3.13
Vardas49303         Pavarde49303        3.77
Vardas49305         Pavarde49305        2.92
Vardas49306         Pavarde49306        4.53
Vardas49307         Pavarde49307        4.04
Vardas49311         Pavarde49311        3.53
Vardas49312         Pavarde49312        4.80
Vardas49314         Pavarde49314        2.63
Vardas49315         Pavarde49315        2.49
Vardas49316         Pavarde49316        4.28
Vardas49317         Pavarde49317        2.65
Vardas49318         Pavarde49318        3.44
Vardas49319         Pavarde49319        3.61
Vardas49322         Pavarde49322        4.51
Vardas49324         Pavarde49324        3.13
Vardas49326         Pavarde49326        3.20
Vardas49327         Pavarde49327        4.40
Vardas49329         Pavarde49329        4.97
Vardas49332         Pavarde49332        2.71
Vardas49336         Pavarde49336        2.52
Vardas49339         Pavarde49339        4.75
Vardas49340         Pavarde49340        2.71
Vardas49344         Pavarde49344        2.79
Vardas49345         Pavarde49345        3.77
Vardas49346         Pavarde49346        3.00
Vardas49349         Pavarde49349        3.49
Vardas49351         Pavarde49351        2.73
Vardas49352         Pavarde49352        3.41
Vardas49354         Pavarde49354        4.96
Vardas49356         Pavarde49356        3.03
Vardas49357         Pavarde49357        3.59
Vardas49359         Pavarde49359        3.19
Vardas49361         Pavarde49361        3.19
Vardas49365         Pavarde49365        2.87
Vardas49366         Pavarde49366        3.52
Vardas49368         Pavarde49368        2.60
Vardas49374         Pavarde49374        2.84
Vardas49376         Pavarde49376        4.61
Vardas49380         Pavarde49380        3.99
Vardas49381         Pavarde49381        3.48
Vardas49382         Pavarde49382        3.63
Vardas49386         Pavarde49386        4.11
Vardas49387         Pavarde49387        4.95
Vardas49388         Pavarde49388        4.96
Vardas49389         Pavarde49389        4.87
Vardas49390         Pavarde49390        4.28
Vardas49393         Pavarde49393        4.00
Vardas49397         Pavarde49397        3.64
Vardas49399         Pavarde49399        4.07
Vardas49401         Pavarde49401        3.17
Vardas49404         Pavarde49404        2.92
Vardas49406         Pavarde49406        2.87
Vardas49409         Pavarde49409        3.96
Vardas49413         Pavarde49413        3.60
Vardas49415         Pavarde49415        3.43
Vardas49417         Pavarde49417        4.11
Vardas49419         Pavarde49419        4.68
Vardas49420         Pavarde49420        2.92
Vardas49426         Pavarde49426        4.28
Vardas49430         Pavarde49430        2.65
Vardas49433         Pavarde49433        3.53
Vardas49434         Pavarde49434        3.16
Vardas49435         Pavarde49435        3.79
Vardas49437         Pavarde49437        4.25
Vardas49439         Pavarde49439        4.32
Vardas49444         Pavarde49444        4.36
Vardas49445         Pavarde49445        2.88
Vardas49447         Pavarde49447        4.07
Vardas49450         Pavarde49450        4.45
Vardas49453         Pavarde49453        2.96
Vardas49457         Pavarde49457        2.99
