Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas8443          Pavarde8443         7     5     10    2     5     5     5     6     2     1     8     8     5     6     7     8     
Vardas8444          Pavarde8444         3     4     9     8     1     5     9     4     5     6     9     8     3     6     5     9     
Vardas8445          Pavarde8445         10    4     3     4     2     1     3     9     9     8     4     10    10    1     9     5     
Vardas8446          Pavarde8446         2     4     4     8     8     4     5     7     7     7     1     2     2     1     10    10    
Vardas8447          Pavarde8447         2     6     1     10    9     8     6     10    3     8     2     7     4     6     8     2     
Vardas8448          Pavarde8448         3     9     4     6     10    5     10    3     10    1     2     5     6     4     3     9     
Vardas8449          Pavarde8449         3     1     10    9     5     6     9     4     8     7     4     7     7     7     10    2     
Vardas8450          Pavarde8450         6     6     9     7     5     2     2     8     9     5     8     10    8     1     3     6     
Vardas8451          Pavarde8451         1     2     4     2     9     6     3     2     6     7     8     6     10    7     3     4     
Vardas8452          Pavarde8452         9     8     6     3     2     1     9     7     4     1     1     3     4     3     3     10    
Vardas8453          Pavarde8453         3     7     4     1     7     7     6     1     9     4     9     3     7     4     4     10    
Vardas8454          Pavarde8454         2     8     3     6     1     2     5     6     10    5     5     5     6     3     4     4     
Vardas8455          Pavarde8455         3     1     6     10    8     6     5     8     10    3     4     3     10    3     8     5     
Vardas8456          Pavarde8456         6     8     4     4     1     4     9     6     10    10    6     4     8     5     5     6     
Vardas8457          Pavarde8457         9     3     7     9     1     3     9     3     10    9     6     5     9     2     6     4     
Vardas8458          Pavarde8458         1     8     2     6     1     9     1     6     6     8     6     5     7     8     9     7     
Vardas8459          Pavarde8459         10    1     1     6     6     3     10    7     9     7     5     3     2     2     9     2     
Vardas8460          Pavarde8460         10    2     1     8     3     5     6     8     4     3     8     2     2     7     2     1     
Vardas8461          Pavarde8461         3     5     5     6     6     1     7     3     3     9     1     5     7     4     7     7     
Vardas8462          Pavarde8462         4     6     10    6     2     3     5     10    1     9     7     7     10    7     4     3     
Vardas8463          Pavarde8463         2     2     8     9     7     7     4     6     1     3     4     2     3     6     10    10    
Vardas8464          Pavarde8464         8     1     6     10    5     3     4     2     6     9     4     7     4     4     10    4     
Vardas8465          Pavarde8465         2     7     4     9     3     9     4     1     1     4     2     6     5     6     10    3     
Vardas8466          Pavarde8466         10    9     2     3     9     3     9     7     1     5     10    5     2     9     4     4     
Vardas8467          Pavarde8467         10    10    1     10    2     9     2     6     9     6     4     6     2     9     8     1     
Vardas8468          Pavarde8468         9     6     1     9     10    8     8     6     1     10    7     7     2     6     4     8     
Vardas8469          Pavarde8469         2     7     4     8     8     4     1     1     8     4     9     10    1     4     5     4     
Vardas8470          Pavarde8470         5     8     7     7     8     4     5     10    7     5     10    9     8     10    5     1     
Vardas8471          Pavarde8471         1     6     6     8     3     10    2     9     8     1     4     7     6     3     6     7     
Vardas8472          Pavarde8472         8     2     4     9     5     3     9     2     5     2     4     8     2     6     9     9     
Vardas8473          Pavarde8473         8     1     6     10    8     8     3     10    8     4     2     5     4     3     5     8     
Vardas8474          Pavarde8474         9     9     5     2     5     3     10    1     9     3     4     1     1     9     6     3     
Vardas8475          Pavarde8475         8     10    10    2     8     10    2     2     3     8     8     9     1     9     2     7     
Vardas8476          Pavarde8476         3     4     1     10    2     10    6     6     10    3     10    1     2     3     5     8     
Vardas8477          Pavarde8477         4     10    2     4     2     8     8     9     10    2     2     5     8     3     4     1     
Vardas8478          Pavarde8478         2     2     2     4     9     2     8     8     5     8     10    10    5     10    7     10    
Vardas8479          Pavarde8479         8     4     3     2     7     3     6     7     7     8     4     7     6     10    10    3     
Vardas8480          Pavarde8480         1     1     4     4     7     4     4     10    5     9     8     2     10    7     9     6     
Vardas8481          Pavarde8481         1     9     4     10    4     9     7     2     1     3     2     3     10    7     9     4     
