Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas7129          Pavarde7129         10    9     4     9     2     9     3     8     1     5     6     10    6     3     8     4     
Vardas7130          Pavarde7130         4     5     7     3     8     3     6     10    1     5     2     10    1     2     10    2     
Vardas7131          Pavarde7131         4     7     1     5     10    6     2     8     10    6     6     6     7     10    1     4     
Vardas7132          Pavarde7132         7     8     1     8     8     5     9     2     8     7     5     5     5     10    4     3     
Vardas7133          Pavarde7133         5     4     7     6     3     4     7     8     7     7     7     8     3     3     7     9     
Vardas7134          Pavarde7134         1     3     1     2     8     6     6     3     7     7     6     2     4     4     2     4     
Vardas7135          Pavarde7135         4     6     4     9     9     4     5     2     2     4     5     3     3     5     10    7     
Vardas7136          Pavarde7136         5     5     8     1     3     2     9     3     1     10    2     4     3     5     10    4     
Vardas7137          Pavarde7137         4     2     2     1     10    7     10    1     5     7     9     5     6     1     5     2     
Vardas7138          Pavarde7138         8     9     5     5     8     10    3     7     1     7     6     4     4     8     2     2     
Vardas7139          Pavarde7139         7     1     9     7     2     3     7     9     9     4     6     10    10    9     3     5     
Vardas7140          Pavarde7140         10    9     2     6     8     5     1     9     4     6     9     9     6     5     8     4     
Vardas7141          Pavarde7141         3     4     10    5     9     3     4     6     10    1     7     6     6     9     6     9     
Vardas7142          Pavarde7142         2     10    8     3     1     10    3     7     1     8     2     8     4     6     3     8     
Vardas7143          Pavarde7143         8     3     8     2     7     3     1     2     2     8     8     8     3     5     4     6     
Vardas7144          Pavarde7144         10    2     10    10    3     3     6     5     9     2     9     4     1     9     2     1     
Vardas7145          Pavarde7145         2     1     10    4     2     5     4     1     3     10    2     5     10    5     5     4     
Vardas7146          Pavarde7146         6     2     8     4     9     4     5     8     6     8     8     3     4     8     2     10    
Vardas7147          Pavarde7147         6     8     9     2     3     4     1     6     5     2     6     5     7     7     5     3     
Vardas7148          Pavarde7148         7     2     7     8     4     9     8     5     10    7     8     10    10    3     2     9     
Vardas7149          Pavarde7149         3     10    10    10    6     9     2     10    3     6     5     8     7     5     8     9     
Vardas7150          Pavarde7150         1     9     8     4     1     7     4     3     9     9     8     3     3     4     2     10    
Vardas7151          Pavarde7151         6     2     1     9     6     9     2     1     5     8     2     9     8     5     1     2     
Vardas7152          Pavarde7152         10    9     2     2     5     2     9     2     8     4     3     3     1     5     8     6     
Vardas7153          Pavarde7153         4     7     10    5     8     4     7     2     1     1     8     3     2     10    6     7     
Vardas7154          Pavarde7154         4     8     2     8     2     5     10    2     7     8     6     3     6     1     8     3     
Vardas7155          Pavarde7155         8     4     5     2     5     9     10    5     1     1     1     10    6     7     4     6     
Vardas7156          Pavarde7156         5     7     10    8     10    8     4     3     4     2     4     6     6     4     1     10    
Vardas7157          Pavarde7157         6     2     4     4     5     2     10    7     10    4     5     2     9     5     8     7     
Vardas7158          Pavarde7158         10    4     3     3     5     5     9     5     9     1     1     8     1     7     6     9     
Vardas7159          Pavarde7159         2     8     7     2     7     5     10    4     6     2     7     4     10    9     6     6     
Vardas7160          Pavarde7160         3     5     3     5     6     4     4     3     5     8     5     2     10    6     1     9     
Vardas7161          Pavarde7161         10    2     10    4     9     7     2     7     5     9     3     4     7     3     10    6     
Vardas7162          Pavarde7162         7     7     8     4     2     4     10    3     2     5     1     2     6     7     5     7     
Vardas7163          Pavarde7163         3     4     1     2     3     10    3     7     4     10    5     8     2     8     2     7     
Vardas7164          Pavarde7164         7     5     10    6     2     9     10    6     4     10    9     7     9     10    10    2     
Vardas7165          Pavarde7165         1     10    6     5     3     1     8     8     1     1     5     3     3     5     8     8     
Vardas7166          Pavarde7166         5     9     4     4     5     10    10    5     6     9     10    6     1     5     9     3     
Vardas7167          Pavarde7167         2     1     8     4     8     10    3     1     7     3     8     3     10    2     2     4     
