Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas86047         Pavarde86047        5     7     3     6     7     5     8     4     3     6     4     8     10    8     4     1     
Vardas86048         Pavarde86048        9     2     4     2     6     10    2     10    7     7     6     3     5     9     6     2     
Vardas86049         Pavarde86049        7     3     8     3     3     6     1     7     6     6     7     4     3     10    3     5     
Vardas86050         Pavarde86050        1     2     4     6     8     8     6     10    4     8     3     7     4     5     10    6     
Vardas86051         Pavarde86051        10    4     7     4     7     7     7     4     8     4     8     2     4     10    1     2     
Vardas86052         Pavarde86052        5     9     1     10    3     8     5     2     5     3     4     9     1     8     5     1     
Vardas86053         Pavarde86053        2     2     1     2     2     3     1     3     1     3     7     7     8     8     4     10    
Vardas86054         Pavarde86054        2     5     6     3     4     2     8     3     9     2     1     9     5     7     9     3     
Vardas86055         Pavarde86055        9     10    8     9     2     9     2     4     9     3     1     2     4     9     9     7     
Vardas86056         Pavarde86056        4     3     9     9     5     1     8     1     2     2     7     4     10    4     2     10    
Vardas86057         Pavarde86057        3     6     7     2     1     4     7     8     1     3     10    7     6     2     6     7     
Vardas86058         Pavarde86058        4     2     6     2     1     9     5     8     3     9     9     8     7     10    4     3     
Vardas86059         Pavarde86059        8     10    6     7     2     2     1     10    8     5     9     5     2     9     9     7     
Vardas86060         Pavarde86060        3     1     4     7     1     3     5     9     2     1     6     8     2     10    4     3     
Vardas86061         Pavarde86061        1     7     10    4     6     2     10    4     3     5     2     6     2     2     6     4     
Vardas86062         Pavarde86062        8     2     5     9     2     6     6     8     4     3     8     7     3     3     5     8     
Vardas86063         Pavarde86063        8     5     10    4     1     10    4     6     9     8     9     5     2     8     10    9     
Vardas86064         Pavarde86064        7     5     9     8     5     8     3     6     4     2     5     1     5     3     2     8     
Vardas86065         Pavarde86065        5     2     5     5     4     4     1     3     5     7     9     7     7     5     10    2     
Vardas86066         Pavarde86066        9     4     9     8     3     7     4     7     2     4     10    8     6     5     9     10    
Vardas86067         Pavarde86067        4     1     4     6     3     6     9     4     8     10    6     6     9     4     5     4     
Vardas86068         Pavarde86068        3     7     2     1     3     2     6     8     4     2     2     7     1     4     1     6     
Vardas86069         Pavarde86069        6     8     8     3     2     8     10    8     5     2     5     3     5     3     1     7     
Vardas86070         Pavarde86070        1     10    8     6     2     3     2     3     6     1     1     10    10    1     4     9     
Vardas86071         Pavarde86071        2     6     7     4     6     2     9     7     9     6     2     9     10    2     5     6     
Vardas86072         Pavarde86072        6     2     6     10    5     8     9     9     9     3     2     10    2     2     1     7     
Vardas86073         Pavarde86073        10    5     1     10    9     10    8     2     2     2     8     7     1     2     4     2     
Vardas86074         Pavarde86074        3     5     7     2     8     9     10    9     4     5     3     3     9     6     8     7     
Vardas86075         Pavarde86075        6     10    9     8     1     10    2     2     5     6     7     3     10    7     7     10    
Vardas86076         Pavarde86076        5     6     8     5     6     5     8     6     7     4     6     3     6     9     9     4     
Vardas86077         Pavarde86077        2     3     7     10    10    6     3     4     1     5     2     8     10    5     7     5     
Vardas86078         Pavarde86078        2     9     9     6     2     5     4     7     9     7     1     10    9     5     8     2     
Vardas86079         Pavarde86079        2     4     6     7     10    4     1     7     3     9     10    7     4     7     10    4     
Vardas86080         Pavarde86080        5     3     8     1     4     8     9     5     6     1     3     7     9     9     4     5     
Vardas86081         Pavarde86081        9     4     7     6     8     5     2     6     3     7     7     7     5     8     6     1     
Vardas86082         Pavarde86082        3     3     1     2     2     7     5     10    9     9     6     2     5     1     6     4     
Vardas86083         Pavarde86083        9     4     1     4     10    2     8     5     9     10    5     9     4     6     6     1     
Vardas86084         Pavarde86084        5     5     5     8     7     10    3     9     5     10    4     2     4     10    8     9     
Vardas86085         Pavarde86085        4     8     7     7     1     3     5     4     3     2     6     6     5     10    6     9     
